data,utm campaign,utm medium,utm content,spend,impressions,actions_link_click,actions_landing_page_view
2025-04-06,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_001_ANUNCIO PETRO 01,216.18,19174.0,226.0,135.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_001_ANUNCIO PETRO 01,222.31,16469.0,261.0,146.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_002_ANUNCIO PETRO 02,31.17,3141.0,34.0,20.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_003_ANUNCIO PETRO 03,2.11,169.0,2.0,1.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_003_ANUNCIO PETRO 03,0.13,24.0,0.0,0.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_002_ANUNCIO PETRO 02,5.93,1169.0,11.0,5.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_001_ANUNCIO PETRO 01,716.81,77272.0,884.0,453.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_003_ANUNCIO PETRO 03,0.06,14.0,0.0,0.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_002_ANUNCIO PETRO 02,0.26,54.0,0.0,0.0
2025-04-06,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_001_ANUNCIO PETRO 01,213.13,22322.0,312.0,156.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_007_ANUNCIO PETRO 07,1.49,88.0,3.0,2.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_007_ANUNCIO PETRO 07,45.57,3333.0,67.0,34.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_007_ANUNCIO PETRO 07,363.38,28218.0,592.0,316.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_008_ANUNCIO PETRO 08,0.37,17.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_008_ANUNCIO PETRO 08,11.02,714.0,19.0,9.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_008_ANUNCIO PETRO 08,11.08,635.0,20.0,10.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_006_ANUNCIO PETRO 06,28.89,745.0,29.0,19.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_007_ANUNCIO PETRO 07,52.18,1214.0,42.0,21.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_008_ANUNCIO PETRO 08,16.69,433.0,19.0,11.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_006_ANUNCIO PETRO 06,29.68,1773.0,24.0,12.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_007_ANUNCIO PETRO 07,26.28,1570.0,29.0,19.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_002_ANUNCIO PETRO 02,1.32,125.0,1.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_003_ANUNCIO PETRO 03,0.47,14.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_001_ANUNCIO PETRO 01,1.13,58.0,1.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_008_ANUNCIO PETRO 08,6.99,284.0,4.0,1.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_001_ANUNCIO PETRO 01,0.0,1.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_006_ANUNCIO PETRO 06,268.27,36401.0,781.0,436.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_010_ANUNCIO PETRO 10,3.3,465.0,9.0,6.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_007_ANUNCIO PETRO 07,174.71,21390.0,469.0,284.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_006_ANUNCIO PETRO 06,12.23,1695.0,33.0,17.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_006_ANUNCIO PETRO 06,254.84,38757.0,755.0,386.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_007_ANUNCIO PETRO 07,31.81,4836.0,105.0,67.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_007_ANUNCIO PETRO 07,188.76,24108.0,527.0,284.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_010_ANUNCIO PETRO 10,1.3,203.0,1.0,1.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_010_ANUNCIO PETRO 10,5.34,609.0,9.0,5.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 02,ADS_002_ANUNCIO PETRO 02,22.04,1970.0,30.0,15.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,16.6,1162.0,29.0,13.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,20.93,1354.0,27.0,16.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,228.51,23007.0,555.0,303.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,224.29,15811.0,337.0,186.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,259.42,28900.0,632.0,375.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,221.92,15711.0,388.0,207.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 09,ADS_009_ANUNCIO PETRO 09,21.86,2029.0,33.0,16.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,189.64,24424.0,521.0,327.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,21.8,1929.0,42.0,22.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 10,ADS_010_ANUNCIO PETRO 10,153.27,18668.0,385.0,226.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 02,ADS_002_ANUNCIO PETRO 02,9.32,1305.0,20.0,11.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 03,ADS_003_ANUNCIO PETRO 03,9.2,737.0,7.0,6.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,152.13,15944.0,298.0,194.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,146.19,16808.0,258.0,157.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,20.84,1732.0,39.0,30.0
2025-04-07,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,198.83,28477.0,551.0,292.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_001_ANUNCIO PETRO 01,1.1,36.0,1.0,1.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_002_ANUNCIO PETRO 02,0.77,25.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_003_ANUNCIO PETRO 03,0.22,14.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_007_ANUNCIO PETRO 07,137.25,9705.0,254.0,140.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_008_ANUNCIO PETRO 08,18.8,1016.0,27.0,14.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_006_ANUNCIO PETRO 06,172.59,12055.0,327.0,158.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_006_ANUNCIO PETRO 06,4.88,323.0,7.0,2.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_006_ANUNCIO PETRO 06,40.95,2719.0,54.0,22.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_006_ANUNCIO PETRO 06,425.5,33214.0,722.0,343.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | CHECKOUT | 180D,ADS_001_ANUNCIO PETRO 01,0.58,30.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | CHECKOUT | 180D,ADS_003_ANUNCIO PETRO 03,0.45,35.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | LISTA | LEADS GERAL,ADS_001_ANUNCIO PETRO 01,36.8,1673.0,15.0,9.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | LISTA | LEADS GERAL,ADS_002_ANUNCIO PETRO 02,6.7,372.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 30D,ADS_001_ANUNCIO PETRO 01,91.52,2914.0,44.0,27.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 30D,ADS_002_ANUNCIO PETRO 02,32.03,1152.0,20.0,7.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 30D,ADS_003_ANUNCIO PETRO 03,45.22,1566.0,14.0,12.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_002_ANUNCIO PETRO 02,14.9,1712.0,23.0,15.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_001_ANUNCIO PETRO 01,113.85,9058.0,139.0,85.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_001_ANUNCIO PETRO 01,0.58,49.0,3.0,2.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_003_ANUNCIO PETRO 03,73.79,5653.0,72.0,51.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_002_ANUNCIO PETRO 02,9.3,1061.0,15.0,8.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_001_ANUNCIO PETRO 01,188.19,15484.0,182.0,106.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_001_ANUNCIO PETRO 01,186.2,12993.0,186.0,116.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_002_ANUNCIO PETRO 02,28.65,2702.0,43.0,25.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_003_ANUNCIO PETRO 03,0.05,10.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_002_ANUNCIO PETRO 02,3.39,597.0,7.0,5.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_001_ANUNCIO PETRO 01,488.19,53611.0,721.0,439.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_003_ANUNCIO PETRO 03,0.04,5.0,0.0,0.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_002_ANUNCIO PETRO 02,0.97,151.0,3.0,2.0
2025-04-07,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_001_ANUNCIO PETRO 01,167.15,17278.0,239.0,156.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_007_ANUNCIO PETRO 07,1.8,105.0,1.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_007_ANUNCIO PETRO 07,250.5,18491.0,400.0,157.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_007_ANUNCIO PETRO 07,549.74,39431.0,805.0,327.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_008_ANUNCIO PETRO 08,0.15,10.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_008_ANUNCIO PETRO 08,43.84,3265.0,73.0,29.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_008_ANUNCIO PETRO 08,51.91,3675.0,78.0,31.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_006_ANUNCIO PETRO 06,20.64,772.0,25.0,3.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_007_ANUNCIO PETRO 07,32.83,1053.0,35.0,9.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_008_ANUNCIO PETRO 08,12.63,437.0,6.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_006_ANUNCIO PETRO 06,4.22,230.0,5.0,1.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_007_ANUNCIO PETRO 07,8.52,486.0,15.0,6.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_002_ANUNCIO PETRO 02,0.02,1.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_003_ANUNCIO PETRO 03,0.02,1.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | SEGUIDORES,ADS_008_ANUNCIO PETRO 08,1.42,96.0,2.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_003_ANUNCIO PETRO 03,0.0,3.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_001_ANUNCIO PETRO 01,0.0,3.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_002_ANUNCIO PETRO 02,0.0,5.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_003_ANUNCIO PETRO 03,0.0,1.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_002_ANUNCIO PETRO 02,0.0,3.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_001_ANUNCIO PETRO 01,0.02,2.0,1.0,1.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_006_ANUNCIO PETRO 06,445.48,76658.0,1600.0,747.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_010_ANUNCIO PETRO 10,9.45,1812.0,35.0,16.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_007_ANUNCIO PETRO 07,442.64,58469.0,1185.0,603.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_006_ANUNCIO PETRO 06,18.45,3078.0,70.0,36.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_006_ANUNCIO PETRO 06,152.44,27369.0,599.0,257.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_006_ANUNCIO PETRO 06,433.32,71977.0,1549.0,711.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_007_ANUNCIO PETRO 07,15.8,2463.0,51.0,11.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_007_ANUNCIO PETRO 07,367.89,52611.0,1047.0,535.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_007_ANUNCIO PETRO 07,382.81,48359.0,1129.0,529.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_010_ANUNCIO PETRO 10,0.8,150.0,2.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_010_ANUNCIO PETRO 10,5.47,1112.0,15.0,7.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_010_ANUNCIO PETRO 10,19.47,3375.0,46.0,20.0
